1 66	0.0007577192650123129 0.015625
115 43 108	0.04289544235924933 0.05078125
115 43 108 109	0.043478260869565216 0.00390625
115 44 6 71	0.0011470082202255784 0.01171875
115 44 20 77	0.015384615384615385 0.00390625
115 44 20 85	0.0002100840336134454 0.0078125
115 44 43 108	0.14285714285714285 0.00390625
115 44 45 110	0.0006901311249137336 0.00390625
115 44 46 111	0.000237309855478298 0.0234375
115 44 109	0.34146341463414637 0.0234375
115 44 109 44	0.006578947368421052 0.00390625
115 45 110	0.003760183831209526 0.0546875
115 45 110 44	0.0025466893039049238 0.00390625
115 45 110 109	0.0018656716417910447 0.00390625
115 46 102	0.0019230769230769232 0.01953125
115 46 111	0.00046911346134396716 0.984375
115 46 111 8	0.0009795811746266707 0.06640625
115 46 111 23	0.0019270966889681485 0.1640625
115 46 111 44	0.0010068175934182895 0.04296875
115 46 111 50	0.01097362291130889 0.6484375
115 46 111 58	0.0006673168728504697 0.0625
115 46 111 73	0.0013292569453675395 0.06640625
115 46 111 88	0.0021864737184102844 0.16796875
115 46 111 109	0.0009769010178678347 0.01953125
115 46 111 115	0.013488584879207803 0.7421875
115 46 111 123	0.0007137366860656638 0.0546875
115 49 114	0.013020833333333334 0.01953125
115 50 12 77	0.00333889816360601 0.0078125
115 50 20 85	0.0003939666816749212 0.14453125
115 50 22 87	0.013245033112582781 0.015625
115 50 23	0.5 0.11328125
115 50 24 89	0.0008605851979345956 0.046875
115 50 35 100	0.00023751760175084403 0.125
115 50 39 105	0.0008051529790660225 0.0078125
115 50 46 111	0.0002099344707199006 0.73046875
115 50 50	0.9270516717325228 0.83984375
115 50 57 122	0.0009354536950420954 0.0078125
115 50 67 2	0.0060377358490566035 0.10546875
115 50 67 4	0.015822784810126583 0.0078125
115 50 69 2	0.022935779816513763 0.0078125
115 50 88	0.4810126582278481 0.11328125
115 50 115	0.951048951048951 1.0
115 51 116	0.0042569659442724455 0.20703125
115 51 116 44	0.002384500745156483 0.01953125
115 57 122	0.011544011544011544 0.0546875
115 58 20 85	0.0003270824247710423 0.0234375
115 58 46 111	0.00019813750743015652 0.0703125
115 58 123	0.6923076923076923 0.06640625
115 58 123 115	0.20754716981132076 0.04296875
115 62 101	0.0091324200913242 0.0078125
115 62 127	0.04186046511627907 0.02734375
115 63 128	0.013966480446927373 0.01953125
115 67 2	0.14297682211672716 0.5625
115 67 2 50	0.0913884007029877 0.08203125
115 67 2 115	0.1261730969760167 0.12109375
115 67 4	0.05084745762711865 0.0234375
115 67 4 50	0.17857142857142858 0.0078125
115 67 4 115	0.19230769230769232 0.0078125
115 67 21 85	0.00039350926605874134 0.078125
115 67 55	0.09090909090909091 0.00390625
115 69 2	0.06428571428571428 0.0234375
115 69 2 50	0.20689655172413793 0.0078125
115 69 2 115	0.2608695652173913 0.0078125
115 69 4	0.9166666666666666 0.03515625
115 69 21 85	0.0006147226064238512 0.0078125
115 69 55	1.0 0.0078125
115 69 61 104	0.0011185682326621924 0.00390625
115 73 8	0.6571428571428571 0.07421875
115 73 8 73	0.26717557251908397 0.0078125
115 73 37 111	0.0010683760683760685 0.00390625
115 73 40 77	0.010309278350515464 0.0078125
115 73 46 111	0.00027576657239752634 0.0859375
115 73 73	0.696969696969697 0.07421875
115 73 73 8	0.19480519480519481 0.0078125
115 88 23	0.9508196721311475 0.20703125
115 88 35 100	6.236746912810279e-05 0.01171875
115 88 46 111	0.00030454391154648174 0.1875
115 88 50	0.627906976744186 0.10546875
115 88 88	0.9491525423728814 0.19921875
115 88 115	0.8085106382978723 0.1328125
115 109 1 66	0.006191950464396285 0.015625
115 109 6 71	0.0022796352583586625 0.01171875
115 109 44	0.1695906432748538 0.04296875
115 109 44 44	0.022321428571428572 0.00390625
115 109 44 109	0.0008130081300813008 0.00390625
115 109 45 110	0.0004396248534583822 0.00390625
115 109 46 111	0.00020810609105000288 0.046875
115 109 51 116	0.002077382498052454 0.01953125
115 115 12 77	0.004228329809725159 0.0078125
115 115 20 85	0.0003826852954980324 0.140625
115 115 23	0.47368421052631576 0.09375
115 115 35 100	0.000245133472032785 0.12109375
115 115 39 105	0.001038961038961039 0.0078125
115 115 40 104	0.00034965034965034965 0.0078125
115 115 46 111	0.0002090429030600153 0.64453125
115 115 50	0.9300911854103343 0.84375
115 115 67 2	0.006181134103735555 0.06640625
115 115 69 2	0.03048780487804878 0.0078125
115 115 88	0.5510204081632653 0.09375
115 115 115	0.9713375796178344 0.83984375
115 120 2	0.047619047619047616 0.00390625
115 120 4	1.0 0.0078125
115 120 55	1.0 0.01171875
115 123 35 100	9.300595238095238e-05 0.01171875
115 123 39 104	0.0032634032634032634 0.02734375
115 123 39 105	0.0035226772346983706 0.03125
115 123 46 102	0.021834061135371178 0.01953125
115 123 46 111	0.00024004505461024993 0.0625
115 123 58	0.7407407407407407 0.0703125
115 123 58 8	0.4 0.0234375
115 123 58 73	0.4117647058823529 0.02734375
120 2	0.047619047619047616 0.00390625
120 2 50	0.125 0.00390625
120 2 115	0.16666666666666666 0.00390625
120 4 50	1.0 0.0078125
120 4 67 2	0.04081632653061224 0.00390625
120 4 115	1.0 0.0078125
120 55 50	1.0 0.0078125
120 55 115	1.0 0.0078125
123 20 85 115	0.0297029702970297 0.01171875
123 23 46 111	0.0001738601295257965 0.01953125
123 23 58 115	1.0 0.01171875
123 39 105 115	0.23529411764705882 0.015625
123 40 105 115	0.375 0.01171875
123 46 111	0.00014379326636675498 0.03515625
123 46 111 23	0.0012658227848101266 0.01171875
123 46 111 88	0.0014261944378416924 0.01171875
123 46 111 115	0.00646551724137931 0.0390625
123 51 116	0.0006418485237483953 0.00390625
123 58 8 115	0.7777777777777778 0.02734375
123 58 46 111	0.00022586901155047394 0.04296875
123 58 50	0.7 0.046875
123 58 73 115	0.7777777777777778 0.02734375
123 58 115	0.9090909090909091 0.06640625
123 88 46 111	0.0001738601295257965 0.01953125
123 88 58 115	1.0 0.01171875
123 109 20 85	0.00034919249236141424 0.00390625
123 109 46 111	3.7476343058444355e-05 0.00390625
